city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
5,0.92,1,1,0,3,5,12,7,2,4,62,0.0
5,0.92,1,1,0,3,5,16,6,2,1,54,0.0
5,0.92,1,1,2,3,5,21,3,2,3,42,0.0
48,0.91,1,1,0,3,4,4,4,2,1,44,0.0
13,0.926,1,1,0,4,5,12,4,2,5,154,0.0
70,0.939,1,0,1,2,0,3,3,1,1,30,0.0
5,0.92,1,1,0,3,5,8,6,2,5,84,0.0
5,0.92,1,1,0,3,5,6,8,2,1,166,0.0
24,0.527,1,1,0,3,5,9,1,2,2,145,0.0
53,0.921,1,1,0,3,5,21,2,2,1,35,0.0
82,0.89,0,1,0,3,5,16,2,2,1,22,0.0
21,0.738,1,1,0,4,5,12,4,2,1,216,0.0
49,0.92,1,1,0,3,5,21,6,1,0,8,0.0
13,0.926,1,0,0,4,6,21,8,2,0,52,0.0
113,0.698,1,1,0,3,5,11,3,2,4,39,0.0
87,0.856,1,1,0,3,4,5,3,2,1,83,0.0
5,0.92,1,1,0,3,5,11,2,2,1,4,0.0
48,0.91,1,1,0,4,5,10,8,2,1,18,0.0
64,0.624,1,1,0,4,5,9,8,2,1,166,0.0
13,0.926,1,1,0,4,5,5,2,2,1,32,0.0
2,0.887,1,1,0,1,0,4,2,2,1,14,0.0
48,0.91,1,1,0,3,5,21,5,3,2,20,1.0
49,0.92,0,1,0,3,5,13,5,2,3,23,0.0
49,0.92,1,1,0,3,5,21,2,2,5,52,0.0
5,0.92,1,1,2,3,5,19,6,1,5,142,0.0
5,0.92,1,1,0,5,5,9,6,1,1,131,0.0
5,0.92,1,1,0,3,5,10,6,2,1,314,0.0
64,0.624,1,1,0,3,5,4,3,4,1,27,0.0
47,0.843,1,1,0,3,5,10,2,2,5,21,1.0
64,0.624,1,1,0,3,5,4,4,2,2,94,1.0
89,0.866,1,1,0,4,5,21,4,2,2,78,0.0
22,0.479,1,1,0,3,5,4,8,1,1,22,0.0
48,0.91,0,1,0,2,0,9,2,2,2,12,0.0
5,0.92,0,1,0,3,3,4,4,3,3,162,0.0
64,0.624,1,1,0,3,5,4,5,3,1,5,1.0
5,0.92,1,1,0,3,5,21,5,2,0,3,0.0
13,0.926,1,1,0,2,0,7,3,2,1,85,0.0
103,0.939,1,1,0,3,5,21,8,2,4,94,0.0
5,0.92,1,1,1,2,0,6,4,3,3,167,0.0
30,0.897,1,1,0,4,5,9,8,2,1,14,0.0
4,0.804,1,0,1,2,0,3,6,2,1,4,0.0
48,0.91,1,1,0,5,5,21,4,5,1,23,0.0
74,0.893,1,0,0,4,5,8,3,5,2,68,0.0
95,0.855,1,1,0,3,5,10,1,2,2,51,0.0
5,0.92,1,1,0,3,5,21,4,2,5,45,0.0
18,0.64,1,1,0,3,5,9,1,2,5,30,0.0
74,0.893,1,1,0,3,5,13,3,2,1,50,1.0
55,0.878,1,1,0,4,5,21,6,2,5,163,0.0
74,0.893,1,1,0,4,5,8,8,2,0,17,0.0
5,0.92,1,1,0,4,5,21,5,2,1,52,0.0
5,0.92,1,1,0,3,5,18,3,4,1,120,0.0
5,0.92,1,1,0,3,5,10,4,2,5,67,0.0
93,0.6659999999999999,1,1,0,3,5,6,4,2,2,14,0.0
64,0.624,1,1,0,3,5,8,3,3,3,81,1.0
5,0.92,0,0,0,5,5,7,5,1,4,28,0.0
101,0.754,1,1,0,3,5,15,6,2,1,42,0.0
5,0.92,1,1,0,3,5,21,2,3,1,105,0.0
64,0.624,1,1,0,4,5,8,4,2,0,162,1.0
15,0.743,1,1,0,3,5,13,4,2,4,6,0.0
103,0.939,1,1,0,3,5,4,8,2,2,41,0.0
4,0.804,1,1,0,4,5,21,5,2,1,21,0.0
48,0.91,1,1,0,3,5,5,7,2,1,14,0.0
48,0.91,0,0,1,3,5,2,1,2,2,122,0.0
5,0.92,1,1,0,5,5,21,6,1,5,5,1.0
5,0.92,1,1,0,3,5,10,4,3,1,78,0.0
95,0.855,0,1,0,4,5,6,3,3,1,156,0.0
48,0.91,1,0,0,3,5,20,6,2,2,14,0.0
5,0.92,1,1,0,3,5,21,8,2,5,97,1.0
103,0.939,1,1,0,3,5,6,7,1,2,19,0.0
5,0.92,1,1,0,3,5,19,4,2,1,57,1.0
50,0.767,1,0,1,4,5,9,4,5,5,24,1.0
49,0.92,1,0,0,4,6,21,4,1,5,34,0.0
5,0.92,1,1,0,3,3,3,3,3,1,18,0.0
64,0.624,1,1,1,3,5,7,4,3,2,53,1.0
48,0.91,1,1,0,3,5,21,3,2,2,84,0.0
64,0.624,1,1,0,4,5,15,8,2,1,75,0.0
5,0.92,1,1,0,3,5,21,3,2,5,39,0.0
13,0.926,1,0,2,3,5,5,8,2,1,58,0.0
5,0.92,1,1,0,3,1,5,4,2,2,22,0.0
64,0.624,1,1,0,3,5,15,8,2,5,85,0.0
64,0.624,1,1,1,1,0,2,4,1,2,50,1.0
5,0.92,0,1,0,3,3,4,5,3,3,127,1.0
5,0.92,1,1,0,3,5,9,4,2,5,276,0.0
51,0.903,1,1,0,4,5,12,4,2,1,14,0.0
5,0.92,1,1,0,3,5,15,5,3,2,64,0.0
85,0.8959999999999999,1,1,0,4,5,13,7,1,2,88,0.0
5,0.92,1,1,0,3,5,10,5,2,4,29,0.0
120,0.925,1,1,0,3,5,2,4,2,1,9,0.0
13,0.926,1,1,0,5,5,21,3,2,2,28,1.0
5,0.92,1,1,0,3,5,16,8,2,2,121,0.0
30,0.897,1,1,0,3,5,18,5,2,5,23,0.0
64,0.624,1,1,1,2,0,9,4,2,1,28,0.0
87,0.856,0,1,0,4,5,12,3,3,1,162,0.0
89,0.866,1,1,0,4,5,8,4,2,2,32,0.0
5,0.92,1,1,0,4,5,21,6,2,5,24,0.0
5,0.92,1,1,0,3,5,21,5,5,1,28,0.0
5,0.92,1,1,0,3,6,5,4,2,5,91,1.0
5,0.92,1,1,1,3,5,16,2,2,1,46,1.0
30,0.897,1,1,0,4,5,12,4,2,4,136,0.0
5,0.92,1,1,0,3,5,13,8,2,1,94,1.0
5,0.92,1,0,0,3,5,11,3,2,4,60,0.0
24,0.527,1,1,2,4,5,8,3,2,5,37,0.0
64,0.624,1,1,0,3,5,3,3,2,1,57,1.0
13,0.926,0,0,2,3,5,5,8,2,1,10,0.0
3,0.5579999999999999,1,1,0,3,5,4,2,2,1,11,1.0
5,0.92,1,1,0,5,5,21,1,2,0,144,0.0
48,0.91,1,1,0,4,5,5,1,4,0,152,0.0
5,0.92,0,1,0,3,5,3,3,2,1,42,0.0
5,0.92,1,1,0,3,4,14,2,6,5,188,0.0
5,0.92,1,1,0,3,5,17,8,2,3,155,0.0
48,0.91,1,1,0,4,5,21,1,4,2,130,0.0
78,0.8270000000000001,1,1,0,3,5,7,4,2,1,10,0.0
101,0.754,1,1,0,4,5,21,1,4,5,46,0.0
5,0.92,1,1,0,4,5,21,8,2,5,38,0.0
13,0.926,1,1,0,3,5,14,2,2,4,22,1.0
49,0.92,1,0,1,3,5,4,8,2,2,72,0.0
15,0.743,1,1,0,4,5,21,6,2,3,178,0.0
30,0.897,1,0,1,5,5,14,2,1,1,12,1.0
6,0.924,1,1,0,3,5,21,6,5,4,50,0.0
5,0.92,1,1,0,3,5,11,5,2,1,32,0.0
55,0.878,1,1,0,3,5,16,4,2,2,6,0.0
30,0.897,1,1,0,3,3,21,6,2,4,6,0.0
5,0.92,1,1,0,3,5,5,4,3,1,48,0.0
30,0.897,1,1,0,4,5,10,6,2,1,28,0.0
65,0.899,1,1,0,3,5,15,6,2,5,20,0.0
101,0.754,1,1,0,3,5,8,4,2,5,4,1.0
70,0.939,1,1,0,4,5,21,8,2,2,15,0.0
11,0.55,1,1,0,3,5,7,1,2,1,12,1.0
5,0.92,1,1,0,3,5,9,8,5,1,12,0.0
45,0.769,1,0,1,3,5,2,3,2,1,50,0.0
48,0.91,1,1,0,3,5,6,8,2,1,6,0.0
48,0.91,0,1,0,3,5,10,4,2,1,12,0.0
101,0.754,1,1,0,4,5,15,6,1,5,7,1.0
116,0.698,1,1,2,3,5,13,2,5,3,50,0.0
5,0.92,1,1,0,3,5,21,3,2,2,70,0.0
48,0.91,1,1,0,3,5,7,3,2,1,140,0.0
95,0.855,1,1,2,4,5,1,8,2,1,47,0.0
49,0.92,1,1,0,3,5,15,4,2,3,88,0.0
85,0.8959999999999999,1,1,0,4,5,21,3,2,5,78,0.0
2,0.887,0,0,0,4,5,5,3,2,1,218,0.0
5,0.92,1,1,0,3,6,21,5,2,5,61,0.0
91,0.913,1,1,0,3,5,21,1,2,1,101,0.0
64,0.624,1,1,1,3,5,3,2,4,1,202,1.0
5,0.92,1,1,0,4,5,21,4,3,5,90,0.0
64,0.624,0,1,0,3,5,5,6,2,3,60,0.0
105,0.83,1,1,0,2,0,5,3,2,0,162,0.0
91,0.913,1,1,0,3,5,14,4,2,2,3,0.0
5,0.92,1,1,0,3,5,21,6,2,5,116,0.0
64,0.624,1,1,0,3,5,12,2,3,2,83,1.0
5,0.92,1,1,0,3,3,21,6,5,5,74,0.0
5,0.92,1,1,0,4,5,21,1,4,2,82,0.0
110,0.73,1,1,0,3,5,11,4,1,5,21,0.0
48,0.91,1,1,0,3,1,4,2,2,2,45,0.0
64,0.624,1,1,1,3,5,2,2,4,2,3,1.0
5,0.92,1,1,0,3,2,16,3,3,1,70,0.0
57,0.764,1,1,0,3,5,7,3,2,1,48,0.0
121,0.949,1,0,2,3,5,5,4,2,2,76,0.0
27,0.68,1,0,0,3,2,10,2,2,0,22,0.0
5,0.92,1,1,0,3,5,21,8,2,5,36,0.0
119,0.698,1,1,0,4,5,15,1,2,1,36,0.0
49,0.92,1,0,0,3,5,9,4,2,3,43,0.0
13,0.926,1,1,0,4,5,21,3,4,1,24,0.0
5,0.92,1,1,0,3,5,21,8,2,4,94,0.0
5,0.92,1,1,0,3,5,9,3,3,1,20,0.0
5,0.92,1,1,0,3,2,21,8,2,1,85,0.0
49,0.92,1,1,0,5,5,21,3,3,5,15,0.0
41,0.6890000000000001,1,1,0,3,5,8,1,5,0,24,0.0
49,0.92,0,1,0,3,5,4,8,2,0,17,0.0
64,0.624,1,1,0,3,5,7,3,4,0,102,0.0
5,0.92,1,1,0,3,5,21,7,2,5,18,0.0
64,0.624,1,1,0,4,5,7,2,2,1,284,0.0
48,0.91,1,1,0,3,5,14,7,1,5,28,1.0
64,0.624,1,1,0,4,5,8,6,2,2,13,0.0
5,0.92,0,0,1,3,5,5,5,2,1,30,0.0
48,0.91,1,1,0,3,6,6,4,3,1,38,0.0
38,0.84,1,1,0,3,5,3,4,2,2,7,0.0
5,0.92,1,1,0,3,1,3,2,4,1,21,0.0
64,0.624,1,1,0,3,5,15,5,2,5,29,1.0
5,0.92,1,1,1,2,0,8,8,2,1,39,0.0
3,0.5579999999999999,1,0,2,3,5,2,2,2,0,71,1.0
6,0.924,1,1,0,4,5,11,6,2,4,31,0.0
53,0.921,1,1,0,2,0,14,4,2,1,26,0.0
64,0.624,1,1,0,3,5,3,8,2,1,19,1.0
5,0.92,1,1,0,3,5,6,2,3,2,19,0.0
5,0.92,1,1,0,3,5,8,3,2,2,44,0.0
64,0.624,1,1,0,3,5,6,8,2,4,20,0.0
48,0.91,1,1,0,4,5,11,3,3,2,62,0.0
48,0.91,1,1,0,3,5,21,1,2,5,81,0.0
50,0.767,1,1,1,3,5,3,1,3,2,71,1.0
48,0.91,1,1,0,3,5,6,4,2,5,72,0.0
103,0.939,1,1,0,3,5,21,8,2,1,45,0.0
99,0.884,0,0,0,5,5,21,3,1,5,27,0.0
64,0.624,1,1,0,3,5,6,2,2,1,23,1.0
13,0.926,1,1,0,3,5,11,4,2,2,8,0.0
48,0.91,1,1,0,4,5,14,6,2,5,72,0.0
48,0.91,1,0,2,3,5,3,1,2,0,44,0.0
64,0.624,1,1,0,3,5,4,4,2,1,50,1.0
5,0.92,0,1,0,3,5,16,3,6,1,14,0.0
13,0.926,1,1,0,3,5,6,3,2,1,94,0.0
64,0.624,1,1,0,4,5,8,4,2,3,9,1.0
64,0.624,1,1,0,3,5,6,1,3,1,88,0.0
55,0.878,1,1,0,4,5,5,5,2,1,11,0.0
5,0.92,1,1,0,3,5,8,4,2,1,44,0.0
64,0.624,1,1,0,3,5,7,3,3,2,46,1.0
74,0.893,1,1,0,3,5,21,6,2,5,28,1.0
26,0.8270000000000001,1,1,0,4,5,20,2,4,1,22,0.0
99,0.884,1,1,0,4,5,6,5,2,3,32,0.0
48,0.91,1,1,0,2,0,19,4,1,5,23,0.0
13,0.926,1,1,0,4,5,6,3,2,2,78,0.0
66,0.698,1,1,0,3,5,15,4,2,5,69,0.0
49,0.92,1,1,0,3,4,21,8,1,5,69,0.0
6,0.924,1,1,0,5,5,12,1,3,1,51,0.0
7,0.794,1,1,0,4,5,5,3,2,1,84,0.0
13,0.926,1,1,0,2,0,11,3,2,1,9,0.0
5,0.92,1,0,0,4,3,20,4,5,4,35,0.0
5,0.92,1,1,0,3,5,14,3,2,0,250,0.0
49,0.92,1,1,0,3,5,13,3,2,3,36,0.0
48,0.91,1,1,0,3,5,15,8,2,5,33,0.0
14,0.789,1,0,1,3,5,3,3,2,1,46,0.0
21,0.738,1,1,1,3,5,6,4,2,1,39,0.0
64,0.624,1,1,0,3,5,5,3,3,0,111,0.0
61,0.682,1,1,0,3,5,9,8,2,5,88,1.0
5,0.92,1,1,0,3,5,4,5,2,2,42,0.0
95,0.855,1,1,0,2,0,7,7,2,2,57,0.0
95,0.855,1,1,0,4,5,15,8,2,5,12,0.0
64,0.624,0,1,0,3,5,3,2,2,2,7,1.0
5,0.92,0,1,0,4,5,17,3,2,2,11,0.0
5,0.92,1,1,0,3,5,5,3,3,1,85,0.0
5,0.92,1,1,0,3,5,7,8,2,4,50,0.0
13,0.926,1,1,0,4,5,17,5,2,2,73,0.0
5,0.92,1,1,2,3,5,9,4,2,2,156,0.0
103,0.939,1,1,0,3,1,21,6,5,5,172,0.0
13,0.926,1,0,1,4,5,10,6,1,2,37,0.0
5,0.92,1,1,0,4,3,21,8,2,5,80,0.0
5,0.92,1,1,0,3,5,21,6,2,5,58,0.0
5,0.92,1,1,0,3,5,6,7,5,2,246,0.0
49,0.92,1,0,1,3,5,21,4,2,1,4,0.0
122,0.915,1,1,0,3,5,10,3,2,4,128,0.0
101,0.754,1,1,0,3,5,9,3,4,1,102,0.0
5,0.92,1,1,0,3,5,21,3,3,1,143,0.0
48,0.91,1,0,0,3,5,11,4,2,1,12,0.0
103,0.939,0,1,0,3,5,4,2,2,2,41,0.0
91,0.913,1,1,0,4,5,17,6,2,3,54,0.0
51,0.903,1,1,0,5,5,4,7,1,2,21,1.0
31,0.836,0,1,0,5,3,18,3,2,5,23,0.0
13,0.926,1,1,2,2,0,15,3,2,3,72,0.0
5,0.92,1,1,0,3,5,8,4,2,4,65,0.0
13,0.926,1,1,0,3,5,21,1,2,1,24,0.0
55,0.878,1,1,0,3,5,13,2,2,3,8,0.0
49,0.92,1,1,0,3,5,9,1,2,2,104,0.0
49,0.92,0,1,0,3,5,11,3,2,5,74,1.0
69,0.848,1,1,0,3,5,9,1,2,5,8,0.0
70,0.939,2,0,1,3,4,2,3,2,1,45,0.0
5,0.92,1,1,0,3,5,21,4,2,2,68,0.0
112,0.923,1,1,0,4,5,15,4,2,4,24,0.0
5,0.92,1,1,0,3,5,3,5,2,1,65,0.0
5,0.92,2,1,0,3,1,4,3,3,1,31,0.0
6,0.924,1,1,0,3,5,8,6,2,1,86,0.0
64,0.624,1,1,0,3,5,3,6,2,2,258,1.0
5,0.92,0,1,0,3,5,21,1,2,5,42,0.0
49,0.92,1,1,1,2,0,15,2,3,2,33,0.0
85,0.8959999999999999,1,0,0,4,5,9,8,2,1,11,0.0
48,0.91,1,1,0,5,5,21,2,2,5,57,0.0
65,0.899,1,1,0,3,5,4,6,2,1,32,0.0
42,0.698,1,1,0,3,5,6,3,2,1,20,0.0
74,0.893,1,1,0,3,5,9,4,3,1,26,0.0
48,0.91,1,1,0,3,5,21,3,2,1,24,0.0
64,0.624,1,1,0,3,5,5,8,2,1,330,0.0
64,0.624,1,0,0,3,3,21,3,2,5,107,0.0
48,0.91,1,0,0,3,5,1,8,2,1,11,1.0
121,0.949,1,1,0,3,5,12,7,2,2,158,0.0
5,0.92,1,1,0,3,5,15,3,3,1,59,1.0
11,0.55,1,1,0,3,5,4,3,2,1,74,0.0
5,0.92,1,1,0,3,5,15,8,2,5,50,0.0
5,0.92,1,1,0,4,5,18,6,2,1,111,0.0
48,0.91,1,1,0,4,5,7,7,2,2,62,0.0
51,0.903,1,1,0,3,5,5,3,2,1,108,0.0
17,0.722,1,1,0,3,5,11,2,2,1,91,0.0
64,0.624,0,1,0,3,5,6,4,3,2,71,1.0
64,0.624,1,1,0,3,5,1,8,2,1,167,1.0
74,0.893,1,1,2,3,5,14,2,2,5,17,0.0
74,0.893,1,0,2,2,0,5,3,2,1,32,0.0
5,0.92,1,1,0,3,5,19,6,2,1,13,0.0
101,0.754,1,1,0,4,5,7,3,2,5,41,0.0
5,0.92,1,1,0,3,5,12,6,5,2,5,0.0
4,0.804,1,1,0,4,5,10,4,2,5,32,0.0
5,0.92,1,1,0,3,5,21,8,2,5,156,0.0
2,0.887,1,1,0,3,5,5,8,2,1,222,0.0
48,0.91,1,1,0,2,0,17,8,2,5,22,0.0
6,0.924,1,1,0,2,0,11,3,2,1,36,0.0
5,0.92,1,1,0,3,5,8,3,2,2,168,0.0
30,0.897,1,0,2,4,5,3,3,1,3,156,0.0
64,0.624,1,1,0,3,5,5,8,2,2,29,1.0
43,0.698,1,1,0,4,5,12,6,2,1,146,0.0
13,0.926,1,1,0,3,5,5,6,2,5,37,0.0
118,0.865,1,1,0,4,5,21,2,4,4,7,1.0
64,0.624,1,1,0,4,5,7,8,2,0,216,1.0
70,0.939,1,1,2,3,5,8,8,2,1,114,0.0
13,0.926,1,1,0,4,5,12,3,2,4,34,0.0
13,0.926,1,1,2,3,5,21,4,2,1,26,0.0
5,0.92,1,1,0,3,5,18,3,2,5,126,0.0
122,0.915,1,1,0,3,5,9,5,2,1,28,1.0
5,0.92,1,1,0,3,5,6,4,1,2,135,0.0
122,0.915,1,1,0,2,0,21,6,2,2,26,0.0
5,0.92,1,1,0,3,3,2,8,6,1,80,0.0
64,0.624,1,1,0,3,5,8,5,2,2,113,0.0
5,0.92,1,1,0,3,3,13,1,2,4,30,1.0
116,0.698,1,0,2,4,5,3,3,2,3,149,0.0
103,0.939,1,1,0,3,5,10,3,2,4,7,0.0
49,0.92,1,1,0,3,5,18,8,2,2,18,0.0
99,0.884,1,1,0,4,5,18,4,1,2,16,0.0
5,0.92,1,1,0,3,5,9,8,2,3,47,0.0
5,0.92,1,1,0,4,5,21,3,2,3,69,0.0
83,0.762,1,1,0,3,5,6,2,4,1,23,0.0
5,0.92,1,1,0,3,5,9,3,1,5,140,0.0
48,0.91,1,1,0,4,5,12,6,2,5,36,1.0
95,0.855,1,1,1,3,5,2,2,3,0,55,0.0
95,0.855,1,1,1,3,5,5,2,2,1,240,0.0
13,0.926,1,1,0,3,5,5,5,2,4,15,0.0
35,0.763,1,1,0,4,5,9,2,2,2,50,0.0
5,0.92,1,1,2,3,5,6,3,5,1,39,0.0
85,0.8959999999999999,1,1,0,3,5,3,1,4,1,165,0.0
30,0.897,1,1,0,4,5,9,1,2,5,62,0.0
104,0.698,1,1,1,3,5,7,4,2,1,27,0.0
5,0.92,1,1,0,3,1,3,3,2,1,62,0.0
13,0.926,1,1,0,4,3,21,3,3,2,4,0.0
48,0.91,1,1,0,4,5,21,6,1,5,3,0.0
6,0.924,1,1,0,3,5,9,8,2,1,139,0.0
5,0.92,1,1,0,4,5,3,8,2,1,47,0.0
64,0.624,1,1,0,3,5,10,8,2,1,222,0.0
5,0.92,1,1,1,2,0,5,6,2,1,34,0.0
70,0.939,0,0,2,3,5,4,3,2,1,24,0.0
5,0.92,1,1,0,3,5,16,2,2,3,7,0.0
13,0.926,1,1,1,2,0,10,4,6,0,40,1.0
5,0.92,1,1,0,4,5,16,1,3,1,57,0.0
13,0.926,0,0,0,4,5,6,1,1,5,4,0.0
5,0.92,0,1,0,3,5,2,3,2,1,43,0.0
64,0.624,1,0,1,4,6,1,3,2,0,20,1.0
103,0.939,1,1,0,3,5,7,8,2,2,314,1.0
30,0.897,1,1,0,4,5,13,5,2,5,5,0.0
5,0.92,1,1,0,3,6,3,1,2,2,74,0.0
5,0.92,0,1,0,3,5,0,4,3,1,103,0.0
5,0.92,1,1,0,4,5,21,8,2,5,33,1.0
95,0.855,1,1,0,4,5,9,5,2,5,108,0.0
5,0.92,0,1,0,4,5,18,4,5,1,72,0.0
5,0.92,1,1,0,3,5,21,4,2,2,118,0.0
64,0.624,1,0,0,3,5,3,1,5,1,72,1.0
5,0.92,1,1,0,4,5,15,2,3,1,90,0.0
5,0.92,1,1,0,3,5,16,4,2,1,29,0.0
4,0.804,1,1,0,4,5,20,2,2,1,13,0.0
13,0.926,1,1,2,3,5,11,2,3,1,90,0.0
5,0.92,1,1,0,3,5,8,8,2,1,6,0.0
5,0.92,1,1,0,4,5,21,4,2,2,15,0.0
48,0.91,1,1,0,3,5,7,4,2,3,100,0.0
5,0.92,1,1,0,3,1,9,3,3,2,22,0.0
49,0.92,1,0,0,1,0,0,6,1,2,85,0.0
64,0.624,0,0,0,3,5,3,8,2,1,43,1.0
48,0.91,1,1,0,3,5,4,3,2,1,2,0.0
64,0.624,1,1,0,3,5,6,7,2,4,43,0.0
13,0.926,1,1,0,3,2,4,4,2,3,29,0.0
6,0.924,1,0,1,2,0,1,3,2,1,39,0.0
118,0.865,1,1,0,2,0,16,5,2,1,104,0.0
101,0.754,1,1,0,3,5,7,4,2,3,100,0.0
5,0.92,1,1,0,3,5,21,7,2,4,68,0.0
21,0.738,1,1,0,3,5,14,6,2,2,29,1.0
5,0.92,1,0,0,3,5,5,1,2,3,143,0.0
30,0.897,1,1,0,3,5,10,3,1,2,202,0.0
5,0.92,1,1,0,3,5,21,8,2,5,53,0.0
5,0.92,1,1,0,3,5,5,8,2,2,102,0.0
5,0.92,1,1,0,4,5,14,3,3,1,34,0.0
13,0.926,1,1,0,3,5,10,1,2,2,76,0.0
5,0.92,1,1,0,3,5,10,4,2,1,4,0.0
4,0.804,1,0,0,3,5,11,3,2,1,136,1.0
48,0.91,0,1,0,3,5,3,8,5,2,8,0.0
15,0.743,0,1,0,4,6,9,4,2,4,9,0.0
55,0.878,1,1,0,3,5,10,4,2,5,17,0.0
13,0.926,1,0,1,2,0,3,7,2,1,63,1.0
112,0.923,1,0,0,3,5,14,8,2,2,168,0.0
94,0.802,1,1,2,3,4,9,8,2,1,13,0.0
64,0.624,1,1,0,3,5,6,8,2,2,110,1.0
48,0.91,1,1,0,4,5,9,6,2,2,71,0.0
49,0.92,1,0,0,3,4,21,7,2,5,12,0.0
4,0.804,1,1,0,4,5,21,6,2,1,43,0.0
5,0.92,1,1,0,3,5,8,5,1,1,30,0.0
5,0.92,1,0,0,3,5,21,2,2,4,124,0.0
48,0.91,1,1,0,3,5,21,3,2,5,57,0.0
5,0.92,1,1,1,3,5,7,2,2,5,50,0.0
5,0.92,1,0,2,4,5,3,4,2,1,28,0.0
121,0.949,0,1,0,4,5,21,3,2,2,111,0.0
5,0.92,1,1,0,3,3,16,3,2,1,66,0.0
5,0.92,1,0,2,3,5,2,8,2,1,6,0.0
5,0.92,1,1,0,3,5,5,3,2,5,106,0.0
103,0.939,0,1,0,4,5,17,2,2,1,14,0.0
101,0.754,1,1,2,3,5,7,2,2,1,28,0.0
6,0.924,1,0,0,2,0,21,1,2,5,35,0.0
48,0.91,1,1,0,3,5,12,3,2,5,312,0.0
30,0.897,1,0,0,4,5,12,2,3,2,14,0.0
6,0.924,1,1,0,4,5,10,8,2,0,95,0.0
64,0.624,1,1,1,4,5,6,3,2,2,103,0.0
2,0.887,1,0,0,2,0,6,4,2,1,4,1.0
1,0.895,1,1,0,3,5,21,3,2,1,53,0.0
64,0.624,0,1,1,3,5,6,3,2,3,59,0.0
5,0.92,1,1,0,3,5,16,3,5,2,14,0.0
5,0.92,0,1,0,3,5,16,6,2,5,142,0.0
101,0.754,1,1,0,4,5,14,8,2,2,14,0.0
5,0.92,2,0,0,3,5,13,8,1,5,13,0.0
5,0.92,1,1,0,4,5,10,5,2,4,48,0.0
5,0.92,1,1,0,4,5,16,8,2,5,50,0.0
56,0.7759999999999999,1,1,0,3,3,6,2,2,5,14,0.0
48,0.91,1,1,0,3,5,12,3,2,5,96,0.0
101,0.754,1,1,0,3,5,7,4,2,1,3,0.0
64,0.624,1,1,0,4,5,3,3,3,1,12,1.0
112,0.923,1,1,0,4,5,18,8,2,4,17,0.0
98,0.698,1,1,1,3,5,2,8,2,1,22,0.0
95,0.855,1,1,0,4,5,21,8,2,1,107,0.0
5,0.92,1,1,0,3,2,18,3,2,1,92,1.0
5,0.92,1,1,0,3,5,7,8,2,4,16,0.0
5,0.92,1,1,0,3,5,7,1,2,4,196,0.0
64,0.624,1,1,1,3,5,5,4,2,1,42,0.0
5,0.92,1,1,2,4,2,11,8,1,3,60,0.0
95,0.855,1,1,0,3,5,21,8,2,4,138,1.0
120,0.925,1,1,0,3,5,7,3,2,1,68,0.0
5,0.92,1,1,0,3,5,12,3,3,1,107,0.0
5,0.92,1,1,0,4,5,21,6,1,5,55,0.0
121,0.949,1,1,0,2,0,15,2,2,2,32,1.0
64,0.624,1,1,0,3,5,9,4,2,5,174,0.0
48,0.91,1,0,0,4,5,15,8,2,5,20,1.0
43,0.698,1,1,1,4,5,14,3,2,2,6,0.0
64,0.624,1,1,0,3,5,5,5,2,3,112,1.0
57,0.764,1,1,0,3,5,6,1,3,1,45,0.0
5,0.92,1,1,0,3,5,21,6,2,5,9,1.0
78,0.8270000000000001,1,1,1,4,5,7,5,3,2,92,0.0
49,0.92,1,1,0,3,5,4,4,1,2,160,0.0
13,0.926,1,1,0,5,5,21,3,2,5,40,0.0
48,0.91,1,1,0,3,5,20,3,2,1,103,0.0
24,0.527,1,1,0,3,5,6,4,2,3,198,1.0
13,0.926,1,1,0,3,5,19,4,2,2,16,0.0
17,0.722,1,1,0,3,5,10,3,2,1,13,0.0
5,0.92,2,1,0,3,5,20,8,1,1,14,0.0
63,0.7959999999999999,1,1,0,3,5,9,5,2,3,77,0.0
5,0.92,1,1,0,3,5,21,4,2,1,36,0.0
104,0.698,1,1,1,3,5,11,1,2,2,10,0.0
85,0.8959999999999999,1,1,0,3,5,14,4,2,5,116,1.0
5,0.92,1,1,0,3,5,21,4,5,1,70,0.0
49,0.92,1,1,0,3,1,15,3,4,1,22,0.0
6,0.924,1,1,0,4,5,17,5,2,1,41,0.0
95,0.855,0,1,0,3,3,3,3,2,3,66,0.0
55,0.878,1,1,0,4,5,11,4,2,1,24,1.0
48,0.91,1,1,0,3,5,5,1,2,5,146,0.0
48,0.91,1,1,0,3,1,21,3,4,3,40,0.0
83,0.762,1,1,0,3,5,16,3,2,1,16,0.0
64,0.624,1,1,0,3,5,7,4,3,2,76,0.0
116,0.698,0,1,0,4,5,16,2,3,1,22,0.0
70,0.939,1,1,0,4,5,21,3,4,1,3,1.0
48,0.91,0,0,0,4,5,3,1,4,1,59,1.0
55,0.878,1,1,0,3,5,5,3,2,3,100,0.0
5,0.92,1,0,1,3,3,3,6,5,1,19,0.0
5,0.92,1,0,0,3,5,11,4,2,1,43,0.0
74,0.893,1,1,1,3,5,21,2,2,1,48,0.0
5,0.92,1,1,0,3,5,8,4,2,3,12,0.0
49,0.92,1,1,0,3,5,14,3,2,2,262,0.0
48,0.91,1,1,0,3,5,9,2,2,2,21,0.0
