gender,enrolled_university,education_level,experience,company_size,company_type,last_new_job,city,city_development_index,relevent_experience,major_discipline,training_hours,target
1.0,0.0,4.0,21.0,3.0,2.0,5.0,13,0.926,1,5,31,0.0
1.0,1.0,4.0,11.0,3.0,2.0,5.0,15,0.743,0,5,97,0.0
1.0,0.0,1.0,3.0,2.0,3.0,0.0,13,0.926,0,0,16,0.0
1.0,0.0,1.0,4.0,5.0,2.0,0.0,5,0.92,0,0,14,0.0
1.0,0.0,5.0,21.0,4.0,2.0,5.0,4,0.804,1,5,206,0.0
0.0,0.0,3.0,2.0,2.0,3.0,1.0,5,0.92,1,5,204,0.0
1.0,0.0,4.0,18.0,8.0,2.0,2.0,5,0.92,1,5,116,0.0
1.0,0.0,4.0,16.0,4.0,2.0,4.0,4,0.804,1,5,161,0.0
1.0,0.0,3.0,21.0,4.0,2.0,5.0,49,0.92,1,5,25,1.0
1.0,0.0,3.0,18.0,5.0,2.0,5.0,5,0.92,1,5,94,0.0
1.0,0.0,3.0,15.0,8.0,2.0,5.0,5,0.92,1,5,16,0.0
1.0,1.0,4.0,15.0,3.0,2.0,1.0,116,0.698,1,5,100,0.0
1.0,0.0,3.0,20.0,8.0,2.0,0.0,5,0.92,1,5,107,0.0
1.0,2.0,4.0,11.0,3.0,2.0,1.0,45,0.769,1,5,17,0.0
1.0,0.0,3.0,10.0,1.0,2.0,1.0,48,0.91,1,5,140,0.0
1.0,0.0,3.0,3.0,8.0,2.0,2.0,103,0.939,1,3,75,0.0
1.0,0.0,2.0,6.0,4.0,2.0,1.0,103,0.939,1,0,59,0.0
1.0,0.0,2.0,6.0,3.0,2.0,1.0,65,0.899,1,0,146,0.0
1.0,0.0,3.0,3.0,3.0,2.0,0.0,118,0.865,0,0,302,0.0
0.0,0.0,4.0,9.0,4.0,2.0,2.0,95,0.855,1,5,42,1.0
1.0,0.0,3.0,14.0,5.0,2.0,1.0,5,0.92,1,4,131,0.0
1.0,2.0,2.0,9.0,7.0,3.0,4.0,119,0.698,1,0,74,0.0
0.0,0.0,3.0,7.0,8.0,2.0,1.0,48,0.91,1,5,22,0.0
1.0,0.0,3.0,3.0,6.0,2.0,0.0,4,0.804,0,5,53,1.0
1.0,0.0,4.0,21.0,5.0,2.0,5.0,91,0.913,1,5,143,0.0
0.0,0.0,3.0,14.0,3.0,2.0,2.0,95,0.855,1,5,72,0.0
1.0,0.0,2.0,11.0,5.0,2.0,1.0,5,0.92,1,0,7,0.0
1.0,1.0,3.0,3.0,3.0,4.0,1.0,30,0.897,0,5,182,0.0
1.0,0.0,3.0,15.0,3.0,2.0,4.0,122,0.915,1,5,50,0.0
1.0,0.0,2.0,2.0,3.0,1.0,1.0,2,0.887,1,0,82,0.0
1.0,0.0,3.0,2.0,8.0,2.0,1.0,48,0.91,1,5,58,0.0
1.0,0.0,3.0,9.0,2.0,2.0,1.0,6,0.924,1,5,94,0.0
1.0,0.0,3.0,4.0,1.0,2.0,2.0,64,0.624,1,5,60,1.0
1.0,1.0,4.0,5.0,4.0,2.0,4.0,94,0.802,1,5,124,0.0
1.0,0.0,1.0,2.0,4.0,2.0,2.0,41,0.6890000000000001,0,0,46,0.0
1.0,1.0,4.0,3.0,4.0,5.0,2.0,43,0.698,0,5,57,1.0
0.0,0.0,3.0,9.0,3.0,2.0,1.0,49,0.92,1,5,17,0.0
1.0,0.0,3.0,14.0,7.0,2.0,5.0,5,0.92,1,5,101,0.0
1.0,0.0,1.0,3.0,5.0,2.0,0.0,42,0.698,0,0,31,0.0
1.0,0.0,3.0,21.0,3.0,2.0,1.0,30,0.897,1,5,36,0.0
1.0,2.0,3.0,15.0,5.0,2.0,4.0,74,0.893,1,5,198,0.0
1.0,0.0,4.0,5.0,8.0,2.0,0.0,48,0.91,0,5,31,0.0
1.0,1.0,4.0,9.0,3.0,2.0,1.0,11,0.55,1,5,12,0.0
1.0,0.0,3.0,21.0,3.0,3.0,1.0,5,0.92,1,5,31,0.0
1.0,0.0,3.0,20.0,4.0,3.0,5.0,5,0.92,1,5,26,1.0
1.0,0.0,3.0,6.0,3.0,2.0,1.0,5,0.92,1,5,55,0.0
1.0,0.0,3.0,11.0,6.0,2.0,5.0,64,0.624,1,5,8,1.0
1.0,0.0,2.0,21.0,4.0,2.0,5.0,48,0.91,1,0,38,0.0
1.0,0.0,3.0,16.0,5.0,2.0,2.0,65,0.899,1,3,8,0.0
1.0,0.0,4.0,21.0,6.0,2.0,3.0,55,0.878,1,5,32,1.0
1.0,2.0,3.0,18.0,4.0,3.0,5.0,77,0.7759999999999999,1,5,51,0.0
1.0,1.0,3.0,9.0,7.0,2.0,2.0,4,0.804,1,5,22,0.0
1.0,1.0,2.0,7.0,5.0,2.0,1.0,13,0.926,1,0,17,0.0
1.0,1.0,3.0,3.0,4.0,3.0,0.0,48,0.91,0,0,24,0.0
1.0,0.0,3.0,5.0,2.0,3.0,1.0,65,0.899,1,5,19,0.0
1.0,1.0,4.0,9.0,3.0,2.0,2.0,64,0.624,1,5,46,1.0
0.0,0.0,3.0,13.0,3.0,2.0,5.0,48,0.91,1,5,15,0.0
1.0,0.0,4.0,21.0,5.0,3.0,5.0,49,0.92,1,5,23,1.0
1.0,0.0,3.0,21.0,4.0,2.0,5.0,74,0.893,1,5,38,0.0
1.0,1.0,4.0,4.0,5.0,3.0,0.0,64,0.624,0,5,46,1.0
1.0,1.0,3.0,0.0,5.0,2.0,0.0,4,0.804,0,2,214,0.0
1.0,0.0,3.0,21.0,6.0,1.0,5.0,5,0.92,1,5,52,0.0
0.0,0.0,3.0,0.0,2.0,2.0,0.0,5,0.92,0,5,22,1.0
1.0,0.0,4.0,15.0,4.0,2.0,2.0,13,0.926,1,5,65,0.0
1.0,1.0,3.0,14.0,3.0,2.0,1.0,49,0.92,1,4,64,0.0
1.0,0.0,3.0,7.0,7.0,2.0,4.0,5,0.92,1,5,86,0.0
1.0,1.0,3.0,4.0,5.0,2.0,1.0,2,0.887,0,5,52,1.0
1.0,0.0,4.0,14.0,6.0,3.0,5.0,30,0.897,1,5,21,0.0
1.0,0.0,3.0,3.0,6.0,1.0,1.0,13,0.926,0,5,86,0.0
1.0,1.0,4.0,5.0,4.0,2.0,4.0,30,0.897,0,5,288,1.0
1.0,0.0,4.0,21.0,4.0,2.0,5.0,48,0.91,1,5,53,0.0
1.0,0.0,3.0,17.0,3.0,2.0,1.0,103,0.939,1,5,60,0.0
1.0,0.0,4.0,18.0,6.0,2.0,5.0,48,0.91,1,5,178,0.0
1.0,0.0,5.0,21.0,3.0,2.0,2.0,103,0.939,1,5,166,0.0
1.0,0.0,5.0,21.0,5.0,2.0,1.0,6,0.924,1,3,62,0.0
1.0,1.0,3.0,7.0,8.0,2.0,1.0,64,0.624,1,5,35,0.0
1.0,0.0,3.0,17.0,4.0,2.0,5.0,5,0.92,1,5,106,0.0
1.0,0.0,3.0,6.0,1.0,2.0,0.0,31,0.836,0,5,58,0.0
1.0,1.0,4.0,13.0,4.0,2.0,2.0,116,0.698,1,0,44,1.0
1.0,0.0,4.0,6.0,3.0,3.0,1.0,48,0.91,1,5,72,0.0
0.0,0.0,2.0,18.0,8.0,2.0,1.0,5,0.92,1,0,80,0.0
1.0,0.0,4.0,16.0,7.0,5.0,2.0,103,0.939,1,5,166,0.0
1.0,0.0,4.0,21.0,4.0,2.0,1.0,1,0.895,1,5,25,0.0
1.0,0.0,3.0,21.0,8.0,2.0,0.0,5,0.92,1,2,109,0.0
1.0,0.0,3.0,1.0,1.0,4.0,1.0,99,0.884,1,5,37,0.0
1.0,1.0,3.0,4.0,5.0,2.0,0.0,11,0.55,0,5,55,1.0
1.0,0.0,3.0,3.0,4.0,2.0,0.0,5,0.92,0,0,32,0.0
1.0,0.0,3.0,9.0,3.0,2.0,3.0,82,0.89,0,5,51,0.0
1.0,0.0,3.0,16.0,3.0,3.0,1.0,5,0.92,1,5,84,0.0
1.0,0.0,3.0,21.0,5.0,5.0,1.0,13,0.926,1,5,72,0.0
1.0,0.0,2.0,21.0,4.0,2.0,1.0,2,0.887,1,0,47,0.0
1.0,1.0,3.0,12.0,4.0,2.0,4.0,95,0.855,0,5,47,0.0
1.0,0.0,2.0,6.0,1.0,3.0,2.0,101,0.754,1,0,20,0.0
1.0,0.0,3.0,8.0,2.0,2.0,1.0,64,0.624,1,5,198,1.0
1.0,0.0,3.0,2.0,6.0,1.0,1.0,5,0.92,0,6,64,0.0
1.0,0.0,4.0,15.0,8.0,2.0,5.0,85,0.8959999999999999,1,5,23,1.0
1.0,1.0,4.0,14.0,4.0,1.0,3.0,99,0.884,0,5,96,0.0
1.0,0.0,2.0,2.0,2.0,2.0,0.0,64,0.624,0,0,306,0.0
1.0,0.0,3.0,9.0,1.0,5.0,1.0,101,0.754,1,5,8,0.0
1.0,0.0,3.0,21.0,4.0,2.0,1.0,83,0.762,1,5,48,0.0
1.0,0.0,3.0,8.0,2.0,2.0,1.0,64,0.624,1,5,98,1.0
1.0,0.0,5.0,7.0,5.0,5.0,0.0,13,0.926,0,5,46,0.0
1.0,1.0,3.0,1.0,5.0,2.0,1.0,5,0.92,0,5,53,1.0
1.0,0.0,3.0,21.0,1.0,2.0,1.0,5,0.92,1,1,102,0.0
1.0,1.0,3.0,4.0,3.0,3.0,1.0,49,0.92,0,5,76,0.0
1.0,0.0,1.0,1.0,5.0,3.0,0.0,5,0.92,0,0,43,0.0
1.0,0.0,3.0,21.0,3.0,2.0,5.0,5,0.92,0,5,32,0.0
1.0,0.0,3.0,5.0,3.0,3.0,1.0,95,0.855,1,5,54,0.0
1.0,1.0,4.0,8.0,2.0,2.0,1.0,50,0.767,1,5,7,0.0
0.0,0.0,4.0,3.0,4.0,2.0,2.0,99,0.884,1,5,322,1.0
1.0,0.0,4.0,21.0,5.0,2.0,0.0,109,0.847,1,0,96,0.0
0.0,1.0,3.0,4.0,7.0,2.0,1.0,49,0.92,1,5,7,0.0
1.0,0.0,3.0,16.0,2.0,2.0,1.0,48,0.91,1,5,53,0.0
1.0,0.0,3.0,10.0,2.0,3.0,1.0,95,0.855,1,5,161,0.0
1.0,0.0,4.0,8.0,2.0,2.0,1.0,30,0.897,0,5,11,0.0
1.0,0.0,3.0,9.0,4.0,1.0,2.0,78,0.8270000000000001,1,5,6,0.0
1.0,1.0,3.0,1.0,3.0,2.0,1.0,64,0.624,0,5,72,1.0
0.0,0.0,4.0,6.0,3.0,2.0,1.0,7,0.794,1,3,182,0.0
1.0,0.0,3.0,21.0,7.0,2.0,5.0,103,0.939,1,5,67,0.0
0.0,0.0,3.0,1.0,3.0,2.0,1.0,24,0.527,0,5,50,0.0
0.0,2.0,3.0,5.0,4.0,2.0,1.0,99,0.884,0,5,16,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,48,0.91,1,5,38,0.0
2.0,0.0,3.0,5.0,2.0,4.0,1.0,5,0.92,1,1,98,0.0
1.0,2.0,3.0,4.0,6.0,2.0,2.0,98,0.698,0,5,7,1.0
1.0,1.0,3.0,2.0,4.0,2.0,1.0,49,0.92,0,5,88,0.0
1.0,0.0,4.0,4.0,4.0,2.0,2.0,99,0.884,1,5,112,0.0
2.0,1.0,3.0,15.0,7.0,2.0,0.0,46,0.7659999999999999,1,5,30,1.0
1.0,0.0,3.0,9.0,3.0,3.0,1.0,21,0.738,1,5,9,0.0
2.0,1.0,2.0,4.0,8.0,2.0,1.0,95,0.855,0,0,36,0.0
1.0,0.0,3.0,19.0,4.0,2.0,4.0,48,0.91,1,5,24,0.0
1.0,0.0,4.0,2.0,8.0,5.0,1.0,5,0.92,1,3,28,0.0
1.0,2.0,3.0,10.0,3.0,1.0,1.0,55,0.878,1,5,166,0.0
1.0,1.0,4.0,10.0,3.0,2.0,2.0,64,0.624,1,5,61,1.0
1.0,0.0,3.0,21.0,3.0,1.0,3.0,83,0.762,1,5,24,0.0
1.0,1.0,3.0,10.0,4.0,2.0,1.0,48,0.91,0,5,8,1.0
1.0,0.0,3.0,9.0,4.0,2.0,1.0,51,0.903,1,5,133,0.0
1.0,0.0,3.0,14.0,3.0,2.0,5.0,95,0.855,1,5,143,0.0
1.0,0.0,3.0,21.0,2.0,2.0,5.0,55,0.878,1,5,29,0.0
1.0,0.0,3.0,7.0,8.0,2.0,1.0,5,0.92,1,5,53,0.0
1.0,0.0,3.0,9.0,8.0,1.0,5.0,5,0.92,1,5,11,1.0
1.0,0.0,3.0,4.0,3.0,2.0,1.0,64,0.624,1,5,7,0.0
1.0,0.0,3.0,8.0,3.0,2.0,5.0,83,0.762,1,5,87,0.0
1.0,0.0,3.0,8.0,2.0,3.0,1.0,5,0.92,1,5,18,0.0
1.0,0.0,3.0,9.0,6.0,2.0,1.0,78,0.8270000000000001,1,1,76,1.0
1.0,0.0,3.0,6.0,8.0,2.0,1.0,64,0.624,1,5,114,0.0
1.0,1.0,2.0,5.0,4.0,2.0,3.0,5,0.92,0,0,56,0.0
1.0,0.0,3.0,7.0,3.0,2.0,5.0,48,0.91,1,5,30,0.0
1.0,0.0,3.0,21.0,5.0,2.0,5.0,112,0.923,1,5,80,0.0
1.0,1.0,3.0,14.0,6.0,2.0,0.0,77,0.7759999999999999,1,5,52,0.0
0.0,0.0,3.0,0.0,3.0,2.0,1.0,64,0.624,1,5,13,0.0
1.0,0.0,3.0,4.0,4.0,1.0,0.0,50,0.767,1,5,42,0.0
1.0,2.0,4.0,6.0,3.0,2.0,1.0,50,0.767,1,5,56,1.0
1.0,0.0,1.0,2.0,3.0,3.0,0.0,64,0.624,0,0,12,1.0
1.0,0.0,4.0,2.0,4.0,2.0,1.0,31,0.836,1,3,36,0.0
1.0,0.0,4.0,21.0,6.0,2.0,5.0,13,0.926,1,5,67,0.0
1.0,0.0,3.0,8.0,3.0,2.0,1.0,64,0.624,1,5,13,1.0
1.0,0.0,3.0,9.0,4.0,2.0,1.0,5,0.92,1,5,100,0.0
1.0,0.0,5.0,15.0,8.0,2.0,1.0,48,0.91,1,5,58,0.0
1.0,0.0,3.0,7.0,4.0,2.0,1.0,64,0.624,1,5,18,1.0
1.0,0.0,4.0,2.0,8.0,2.0,2.0,64,0.624,1,5,90,1.0
1.0,0.0,4.0,6.0,8.0,2.0,1.0,18,0.64,0,5,59,0.0
1.0,0.0,4.0,2.0,8.0,2.0,2.0,4,0.804,1,5,35,0.0
1.0,1.0,3.0,0.0,8.0,2.0,2.0,94,0.802,1,5,11,0.0
1.0,0.0,3.0,4.0,4.0,2.0,2.0,64,0.624,1,5,15,1.0
1.0,0.0,3.0,10.0,3.0,2.0,5.0,5,0.92,1,6,206,0.0
1.0,0.0,4.0,9.0,3.0,2.0,1.0,97,0.647,1,5,130,0.0
1.0,1.0,2.0,1.0,4.0,3.0,0.0,5,0.92,0,0,30,0.0
1.0,0.0,4.0,21.0,8.0,2.0,5.0,70,0.939,1,5,88,0.0
1.0,0.0,4.0,0.0,8.0,2.0,1.0,64,0.624,0,2,18,0.0
1.0,0.0,3.0,8.0,2.0,2.0,1.0,64,0.624,1,5,41,0.0
1.0,2.0,4.0,14.0,8.0,2.0,2.0,13,0.926,1,5,16,0.0
1.0,0.0,3.0,21.0,6.0,2.0,5.0,6,0.924,1,5,95,0.0
1.0,0.0,3.0,6.0,3.0,1.0,1.0,64,0.624,0,5,53,0.0
1.0,0.0,3.0,21.0,4.0,2.0,5.0,5,0.92,1,5,220,1.0
1.0,0.0,4.0,21.0,3.0,2.0,2.0,95,0.855,1,5,21,0.0
1.0,0.0,4.0,21.0,4.0,1.0,5.0,100,0.795,1,5,94,0.0
1.0,0.0,3.0,17.0,2.0,2.0,3.0,5,0.92,1,4,20,0.0
1.0,0.0,3.0,8.0,4.0,2.0,0.0,3,0.5579999999999999,0,5,47,1.0
1.0,0.0,3.0,21.0,3.0,2.0,2.0,5,0.92,1,5,60,0.0
1.0,0.0,3.0,6.0,8.0,2.0,4.0,64,0.624,1,5,78,1.0
1.0,0.0,3.0,4.0,8.0,1.0,1.0,5,0.92,0,5,5,0.0
1.0,0.0,3.0,6.0,3.0,2.0,1.0,7,0.794,1,0,20,0.0
1.0,0.0,3.0,21.0,8.0,2.0,3.0,103,0.939,1,5,2,0.0
0.0,1.0,3.0,9.0,4.0,2.0,5.0,7,0.794,1,5,206,0.0
1.0,0.0,2.0,12.0,3.0,2.0,1.0,95,0.855,0,0,90,0.0
1.0,0.0,3.0,12.0,4.0,2.0,3.0,61,0.682,1,5,25,0.0
1.0,1.0,3.0,5.0,2.0,2.0,1.0,64,0.624,1,5,8,1.0
1.0,0.0,3.0,9.0,5.0,2.0,2.0,13,0.926,1,5,22,0.0
1.0,0.0,3.0,19.0,4.0,2.0,5.0,5,0.92,1,3,90,0.0
1.0,0.0,3.0,9.0,1.0,4.0,1.0,48,0.91,1,5,56,0.0
1.0,1.0,2.0,10.0,5.0,2.0,2.0,5,0.92,1,0,81,1.0
1.0,0.0,3.0,7.0,1.0,2.0,1.0,13,0.926,1,5,120,0.0
1.0,0.0,3.0,4.0,3.0,2.0,0.0,64,0.624,1,5,18,1.0
1.0,0.0,2.0,21.0,3.0,2.0,0.0,2,0.887,1,0,19,0.0
1.0,1.0,3.0,8.0,7.0,2.0,2.0,94,0.802,1,5,314,0.0
1.0,0.0,3.0,21.0,3.0,2.0,2.0,103,0.939,0,5,15,0.0
1.0,1.0,3.0,2.0,3.0,2.0,0.0,48,0.91,0,5,10,0.0
1.0,2.0,3.0,3.0,3.0,2.0,5.0,101,0.754,1,5,39,0.0
1.0,0.0,4.0,8.0,3.0,2.0,1.0,64,0.624,1,5,25,1.0
1.0,0.0,3.0,0.0,1.0,4.0,1.0,3,0.5579999999999999,0,5,146,1.0
1.0,0.0,3.0,3.0,4.0,2.0,1.0,64,0.624,1,5,26,0.0
1.0,0.0,3.0,11.0,4.0,2.0,5.0,63,0.7959999999999999,1,5,25,0.0
1.0,0.0,3.0,21.0,3.0,2.0,5.0,5,0.92,1,5,50,1.0
1.0,0.0,3.0,9.0,8.0,2.0,5.0,5,0.92,1,5,30,0.0
1.0,0.0,3.0,18.0,8.0,2.0,4.0,8,0.698,1,5,39,0.0
0.0,1.0,2.0,0.0,4.0,2.0,0.0,64,0.624,0,0,56,1.0
1.0,0.0,3.0,3.0,3.0,2.0,1.0,64,0.624,1,5,82,1.0
1.0,0.0,3.0,7.0,8.0,2.0,2.0,64,0.624,1,5,32,0.0
1.0,0.0,3.0,21.0,3.0,2.0,1.0,48,0.91,1,5,43,1.0
1.0,0.0,3.0,15.0,4.0,2.0,5.0,11,0.55,1,0,15,1.0
1.0,0.0,3.0,4.0,4.0,2.0,1.0,37,0.74,0,5,21,1.0
1.0,0.0,3.0,9.0,8.0,2.0,2.0,95,0.855,1,3,226,0.0
1.0,0.0,3.0,14.0,5.0,3.0,1.0,5,0.92,1,5,60,0.0
1.0,0.0,3.0,2.0,4.0,2.0,1.0,106,0.579,1,5,9,0.0
1.0,0.0,3.0,7.0,3.0,2.0,1.0,64,0.624,1,5,50,0.0
1.0,2.0,2.0,4.0,6.0,2.0,1.0,101,0.754,0,0,280,1.0
1.0,0.0,3.0,3.0,3.0,2.0,2.0,48,0.91,1,5,91,0.0
1.0,0.0,4.0,5.0,4.0,2.0,1.0,64,0.624,1,5,15,1.0
1.0,1.0,3.0,5.0,4.0,2.0,2.0,5,0.92,1,5,14,0.0
1.0,0.0,3.0,10.0,5.0,2.0,1.0,48,0.91,1,5,74,0.0
1.0,0.0,3.0,20.0,5.0,2.0,2.0,64,0.624,1,5,43,1.0
1.0,0.0,4.0,14.0,5.0,2.0,1.0,13,0.926,1,5,52,0.0
0.0,0.0,3.0,1.0,5.0,2.0,1.0,103,0.939,0,0,75,0.0
1.0,0.0,3.0,8.0,4.0,2.0,1.0,64,0.624,1,5,54,1.0
1.0,2.0,3.0,8.0,1.0,4.0,1.0,101,0.754,0,5,50,0.0
1.0,0.0,3.0,7.0,6.0,2.0,0.0,42,0.698,1,5,100,0.0
1.0,0.0,4.0,17.0,1.0,4.0,1.0,1,0.895,1,5,42,0.0
1.0,0.0,5.0,21.0,4.0,2.0,4.0,48,0.91,1,5,11,0.0
1.0,0.0,4.0,10.0,3.0,2.0,2.0,48,0.91,1,5,74,0.0
1.0,1.0,2.0,7.0,3.0,2.0,1.0,94,0.802,1,0,17,0.0
1.0,1.0,3.0,9.0,3.0,2.0,5.0,82,0.89,1,5,90,0.0
1.0,0.0,4.0,21.0,4.0,2.0,2.0,95,0.855,0,5,234,0.0
1.0,0.0,3.0,3.0,5.0,2.0,3.0,64,0.624,0,5,11,1.0
1.0,0.0,4.0,7.0,1.0,2.0,1.0,6,0.924,1,3,163,0.0
1.0,0.0,3.0,10.0,3.0,2.0,4.0,48,0.91,1,5,9,0.0
1.0,0.0,3.0,5.0,3.0,3.0,0.0,95,0.855,0,6,36,0.0
1.0,1.0,3.0,5.0,2.0,1.0,1.0,26,0.8270000000000001,1,5,6,0.0
1.0,0.0,3.0,11.0,6.0,2.0,5.0,103,0.939,1,5,72,0.0
1.0,2.0,3.0,18.0,4.0,5.0,3.0,13,0.926,1,5,84,0.0
1.0,0.0,3.0,14.0,3.0,1.0,5.0,42,0.698,1,5,24,0.0
1.0,0.0,2.0,21.0,2.0,2.0,1.0,91,0.913,1,0,77,0.0
1.0,0.0,3.0,20.0,8.0,2.0,5.0,5,0.92,1,6,56,0.0
1.0,0.0,3.0,13.0,3.0,2.0,1.0,4,0.804,1,5,22,0.0
1.0,0.0,3.0,17.0,3.0,3.0,2.0,5,0.92,1,3,8,0.0
1.0,0.0,4.0,21.0,5.0,2.0,5.0,118,0.865,1,5,8,0.0
1.0,0.0,3.0,21.0,6.0,2.0,1.0,5,0.92,0,5,55,0.0
1.0,1.0,3.0,9.0,4.0,2.0,1.0,64,0.624,1,5,74,1.0
1.0,1.0,4.0,3.0,5.0,3.0,1.0,64,0.624,0,5,57,1.0
1.0,1.0,3.0,2.0,1.0,2.0,1.0,64,0.624,1,5,36,0.0
1.0,1.0,3.0,2.0,4.0,2.0,0.0,5,0.92,0,0,146,0.0
1.0,0.0,3.0,21.0,4.0,2.0,5.0,5,0.92,1,5,151,0.0
1.0,0.0,3.0,11.0,3.0,2.0,1.0,64,0.624,1,5,4,0.0
1.0,0.0,4.0,2.0,4.0,2.0,2.0,15,0.743,1,6,102,0.0
1.0,0.0,3.0,7.0,8.0,2.0,3.0,13,0.926,1,5,29,0.0
1.0,0.0,4.0,21.0,8.0,2.0,2.0,48,0.91,1,5,78,0.0
1.0,0.0,4.0,14.0,6.0,2.0,5.0,30,0.897,1,5,84,0.0
1.0,1.0,3.0,2.0,1.0,2.0,2.0,64,0.624,1,5,141,1.0
1.0,1.0,2.0,8.0,4.0,1.0,1.0,6,0.924,1,0,41,1.0
1.0,1.0,3.0,5.0,3.0,2.0,1.0,21,0.738,1,5,13,0.0
1.0,0.0,4.0,12.0,3.0,2.0,1.0,89,0.866,1,5,30,0.0
1.0,0.0,3.0,8.0,4.0,2.0,2.0,64,0.624,1,5,104,1.0
1.0,1.0,3.0,2.0,2.0,2.0,1.0,10,0.701,0,5,108,0.0
1.0,0.0,3.0,9.0,3.0,2.0,2.0,82,0.89,1,5,62,0.0
1.0,0.0,1.0,8.0,3.0,2.0,2.0,48,0.91,0,0,21,0.0
1.0,0.0,3.0,12.0,1.0,4.0,1.0,99,0.884,1,5,98,0.0
0.0,0.0,4.0,5.0,4.0,1.0,1.0,48,0.91,1,3,57,0.0
1.0,0.0,3.0,21.0,6.0,2.0,5.0,49,0.92,1,5,44,1.0
1.0,0.0,4.0,21.0,2.0,2.0,5.0,5,0.92,1,5,9,0.0
1.0,1.0,3.0,8.0,4.0,5.0,1.0,94,0.802,1,5,4,0.0
1.0,0.0,3.0,21.0,1.0,4.0,3.0,5,0.92,1,5,53,0.0
1.0,0.0,4.0,21.0,5.0,2.0,5.0,13,0.926,1,5,108,0.0
0.0,0.0,4.0,7.0,6.0,2.0,1.0,66,0.698,0,5,98,1.0
1.0,0.0,3.0,5.0,1.0,4.0,1.0,74,0.893,1,5,112,0.0
1.0,0.0,4.0,12.0,8.0,2.0,1.0,74,0.893,1,5,107,0.0
1.0,0.0,3.0,21.0,5.0,3.0,1.0,46,0.7659999999999999,1,5,28,1.0
1.0,0.0,4.0,21.0,4.0,2.0,1.0,13,0.926,1,5,24,0.0
1.0,0.0,3.0,21.0,5.0,1.0,0.0,50,0.767,1,5,28,1.0
1.0,1.0,3.0,4.0,5.0,2.0,1.0,80,0.516,1,5,15,1.0
1.0,0.0,2.0,2.0,3.0,2.0,0.0,116,0.698,0,0,76,0.0
1.0,0.0,3.0,12.0,6.0,2.0,5.0,5,0.92,1,5,80,0.0
1.0,1.0,3.0,3.0,4.0,2.0,1.0,61,0.682,0,5,32,1.0
1.0,0.0,3.0,21.0,4.0,2.0,2.0,101,0.754,1,5,96,0.0
1.0,0.0,3.0,4.0,2.0,2.0,1.0,64,0.624,0,5,11,1.0
1.0,0.0,3.0,15.0,2.0,2.0,5.0,5,0.92,1,5,46,0.0
1.0,1.0,3.0,5.0,4.0,2.0,1.0,64,0.624,1,6,20,0.0
1.0,0.0,3.0,8.0,4.0,2.0,4.0,91,0.913,1,5,46,0.0
1.0,0.0,1.0,10.0,1.0,2.0,1.0,5,0.92,1,0,14,0.0
1.0,1.0,3.0,0.0,5.0,3.0,1.0,48,0.91,0,5,44,0.0
1.0,0.0,3.0,14.0,3.0,2.0,5.0,5,0.92,1,5,27,0.0
1.0,0.0,3.0,11.0,8.0,2.0,5.0,5,0.92,1,5,34,0.0
1.0,0.0,3.0,11.0,3.0,2.0,3.0,5,0.92,1,5,17,0.0
0.0,0.0,3.0,3.0,4.0,2.0,3.0,5,0.92,0,3,40,0.0
1.0,1.0,4.0,3.0,3.0,2.0,1.0,64,0.624,0,5,20,1.0
1.0,1.0,3.0,7.0,4.0,2.0,2.0,70,0.939,0,5,31,1.0
1.0,0.0,4.0,8.0,6.0,1.0,1.0,83,0.762,1,5,45,0.0
1.0,0.0,2.0,11.0,4.0,2.0,1.0,95,0.855,0,0,32,0.0
1.0,0.0,3.0,8.0,3.0,3.0,2.0,114,0.925,1,5,85,0.0
1.0,0.0,3.0,6.0,3.0,2.0,1.0,93,0.6659999999999999,1,5,110,0.0
1.0,0.0,4.0,11.0,5.0,2.0,2.0,94,0.802,1,2,35,0.0
1.0,1.0,3.0,12.0,4.0,2.0,3.0,83,0.762,1,5,6,0.0
1.0,0.0,4.0,15.0,6.0,2.0,4.0,5,0.92,1,3,11,0.0
1.0,0.0,4.0,21.0,4.0,2.0,1.0,4,0.804,1,5,61,1.0
1.0,0.0,4.0,6.0,2.0,4.0,1.0,30,0.897,1,5,91,0.0
1.0,0.0,3.0,21.0,1.0,2.0,2.0,50,0.767,1,3,28,0.0
1.0,0.0,4.0,21.0,4.0,2.0,2.0,49,0.92,1,5,18,0.0
1.0,2.0,3.0,7.0,4.0,3.0,1.0,7,0.794,1,5,50,0.0
1.0,0.0,3.0,6.0,6.0,2.0,1.0,61,0.682,0,5,204,0.0
1.0,0.0,2.0,5.0,3.0,2.0,2.0,13,0.926,0,0,256,0.0
1.0,1.0,3.0,6.0,7.0,2.0,2.0,5,0.92,1,5,26,0.0
1.0,0.0,4.0,5.0,8.0,2.0,4.0,5,0.92,1,3,168,1.0
1.0,0.0,3.0,2.0,6.0,2.0,0.0,83,0.762,0,6,26,0.0
1.0,0.0,4.0,16.0,4.0,2.0,5.0,13,0.926,1,5,37,0.0
1.0,1.0,2.0,4.0,4.0,2.0,2.0,50,0.767,0,0,17,1.0
1.0,0.0,3.0,21.0,5.0,2.0,4.0,2,0.887,1,5,42,1.0
1.0,1.0,3.0,10.0,7.0,2.0,0.0,13,0.926,0,5,67,0.0
